Time(s), Pressure(PSI)
1296.0,13.8769
1297.0,13.9567
1298.0,13.9463
1299.0,13.869
1300.0,13.9819
1301.0,14.0151
1302.0,13.93
1303.0,13.94
1304.0,13.9435
1305.0,13.906
1306.0,13.8992
1307.0,13.9352
1308.0,13.9301
1309.0,13.927
1310.0,13.9073
1311.0,13.9299
1312.0,13.926
1313.0,13.9238
1314.0,13.9191
1315.0,13.9478
1316.0,13.8903
1317.0,13.9505
1318.0,13.9695
1319.0,13.9404
1320.0,13.9059
1321.0,13.9443
1322.0,13.9276
1323.0,13.9427
1324.0,13.9376
1325.0,13.9504
1326.0,13.9279
1327.0,13.9586
1328.0,13.9167
1329.0,13.9424
1330.0,13.9218
1331.0,13.9646
1332.0,13.94
1333.0,13.9085
1334.0,13.9497
1335.0,13.9301
1336.0,13.9478
1337.0,13.9172
1338.0,13.9085
1339.0,13.9622
1340.0,13.8972
1341.0,13.9075
1342.0,13.9581
1343.0,13.8803
1344.0,13.9231
1345.0,13.9478
1346.0,13.9815
1347.0,13.9591
1348.0,13.9239
1349.0,13.954
1350.0,13.9233
1351.0,13.9292
1352.0,13.9294
1353.0,13.9683
1354.0,13.9359
1355.0,13.9179
1356.0,13.946
1357.0,13.9061
1358.0,13.9544
1359.0,13.9376
1360.0,13.9297
1361.0,13.947
1362.0,13.9127
1363.0,13.9997
1364.0,13.9514
1365.0,13.9317
1366.0,13.9779
1367.0,13.9159
1368.0,13.956
1369.0,13.9455
1370.0,13.9393
1371.0,13.9325
1372.0,13.9481
1373.0,13.9248
1374.0,13.9276
1375.0,13.933
1376.0,13.9529
1377.0,13.9038
1378.0,13.9613
1379.0,13.9285
1380.0,13.8893
1381.0,13.9315
1382.0,13.97
1383.0,13.9104
1384.0,13.9819
1385.0,13.9763
1386.0,13.9106
1387.0,13.9448
1388.0,13.9436
1389.0,13.9014
1390.0,13.9437
1391.0,13.9398
1392.0,13.9418
1393.0,13.9381
1394.0,13.9592
1395.0,13.9247
1396.0,13.9175
1397.0,13.936
1398.0,13.9528
1399.0,13.9394
1400.0,13.8515
1401.0,13.9306
1402.0,13.9074
1403.0,13.8931
1404.0,13.9178
1405.0,13.9488
1406.0,13.9157
1407.0,13.9232
1408.0,13.9255
1409.0,13.9672
1410.0,13.9426
1411.0,13.9244
1412.0,13.9285
1413.0,13.917
1414.0,13.9847
1415.0,13.9777
1416.0,13.9387
1417.0,13.926
1418.0,13.9247
1419.0,13.9398
1420.0,13.9398
1421.0,13.9085
1422.0,13.9506
1423.0,13.919
1424.0,13.9628
1425.0,13.9418
1426.0,13.9023
1427.0,13.9175
1428.0,13.8809
1429.0,13.9476
1430.0,13.9565
1431.0,13.9278
1432.0,13.9167
1433.0,13.9356
1434.0,13.951
1435.0,13.9257
1436.0,13.9631
1437.0,13.9463
1438.0,13.9567
1439.0,14.006
1440.0,13.9473
1441.0,13.9597
1442.0,13.9213
1443.0,13.9806
1444.0,13.9405
1445.0,13.9537
1446.0,13.9404
1447.0,13.9655
1448.0,13.9178
1449.0,13.9205
1450.0,13.9523
1451.0,13.9345
1452.0,13.949
1453.0,13.9091
1454.0,13.8804
1455.0,13.987
1456.0,13.9639
1457.0,13.9334
1458.0,13.9512
1459.0,13.9513
1460.0,13.9601
1461.0,13.9928
1462.0,13.8974
1463.0,13.9782
1464.0,13.9011
1465.0,13.9648
1466.0,13.9527
1467.0,13.898
1468.0,13.9674
1469.0,13.9438
1470.0,13.9404
1471.0,13.9026
1472.0,13.975
1473.0,13.9325
1474.0,13.9551
1475.0,13.9264
1476.0,13.9
1477.0,13.9378
1478.0,13.9484
1479.0,13.9176
1480.0,13.9838
1481.0,13.9622
1482.0,14.0018
1483.0,13.9293
1484.0,13.9109
1485.0,13.931
1486.0,13.9074
1487.0,13.9741
1488.0,13.9389
1489.0,13.932
1490.0,13.9471
1491.0,13.9329
1492.0,13.9229
1493.0,13.9596
1494.0,13.9298
1495.0,13.9307
1496.0,13.9368
1497.0,13.9057
1498.0,13.9247
1499.0,13.9631
1500.0,13.9099
1501.0,13.9661
1502.0,13.9523
1503.0,13.9621
1504.0,13.9646
1505.0,13.9236
1506.0,13.9511
